row_id,source_file,source_line,authority_level,category,epics,requirement_text,status,implementation_path,test_ref,evidence_ref,candidate_sha,actor,timestamp,supersedes_row_id
CW-02-011,docs/product/case-workspace/02_INFORMATION_ARCHITECTURE_AND_UX.md,82,UI_STANDARD,ui,E7|E4,Definition records and individual Runs must never be silently mixed as equivalent rows. A Zlecenie row may summarize the active/latest Run and link to its history.,NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-02-012,docs/product/case-workspace/02_INFORMATION_ARCHITECTURE_AND_UX.md,88,UI_STANDARD,ui,E7,"Compact header contains: Zlecenie name; one-sentence outcome; status and health; owner and optional deadline; last confirmed update; one primary action appropriate to state; overflow actions; later, contextual 'Porozmawiaj z Teresą'. Scope, participants, autonomy, budget and full brief open in a drawer and do not create a permanent second header row.",NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-02-013,docs/product/case-workspace/02_INFORMATION_ARCHITECTURE_AND_UX.md,103,UI_STANDARD,ui,E7|E2|E4|E10,"Stable phase tabs are Plan (intended work and plan approval), Realizacja (live Run, attention and timeline) and Rezultaty (decisions, native deliverables, evidence and value). Unavailable phases remain visible with a reason, e.g. 'Realizacja — plan niezatwierdzony'.",NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-02-014,docs/product/case-workspace/02_INFORMATION_ARCHITECTURE_AND_UX.md,115,UI_STANDARD,ui,E2,Default Plan projection shows: outcome and definition of done; business steps; human/Teresa/system owner; owning module; expected native result; main dependency or gate; validation warning.,NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-02-015,docs/product/case-workspace/02_INFORMATION_ARCHITECTURE_AND_UX.md,127,UI_STANDARD,ui,E2,"Three views over one plan definition: 'Prosty' (simple n8n-like visual projection for orientation and common edits), 'Ekspercki' (contracts, routing, policies, evidence), 'Lista' (mobile and accessibility-equivalent projection).",NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-02-016,docs/product/case-workspace/02_INFORMATION_ARCHITECTURE_AND_UX.md,133,UI_STANDARD,ui,E2|E9,"Switching views preserves the selected stepId, plan version, viewport/scroll and focus target. A change in one view appears immediately in the others. Stable route values are simple|expert|list; English names are identifiers only, never visible UI copy.",NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-02-017,docs/product/case-workspace/02_INFORMATION_ARCHITECTURE_AND_UX.md,137,UI_STANDARD,ui,E2|E9,A flow node shows only: business label; type; executor; owning module; expected output; duration/wait indicator; validation or runtime status.,NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-02-018,docs/product/case-workspace/02_INFORMATION_ARCHITECTURE_AND_UX.md,147,UI_STANDARD,ui,E2|E9,"Edges mean 'after completion', 'after approval', 'if', 'parallel', 'after event' or 'after date'. Branch edges require text labels. Color is never the only differentiator.",NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-02-019,docs/product/case-workspace/02_INFORMATION_ARCHITECTURE_AND_UX.md,151,UI_STANDARD,ui,E2|E3,"The contextual capability palette opens through '+', search or insert-on-edge; categories are Moduły; Teresa/AI; Praca człowieka; Decyzje i zgody; Dane i dokumenty; Czekanie i zdarzenia; Sterowanie; Integracje.",NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-02-020,docs/product/case-workspace/02_INFORMATION_ARCHITECTURE_AND_UX.md,162,UI_STANDARD,ui,E3,"A palette item names its capability, required input, created deliverable, owner module and availability. A block without a working executor is disabled and says what is missing.",NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-02-021,docs/product/case-workspace/02_INFORMATION_ARCHITECTURE_AND_UX.md,166,UI_STANDARD,ui,E2|E3|E9,"Step detail first disclosure level is a compact drawer showing purpose, owner, inputs, result, approval, duration/wait, risk. 'Pełne szczegóły' exposes typed contracts, routing, policy, retry, timeout, idempotency, schemas, evidence and diagnostics. Secret values are never rendered.",NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-02-022,docs/product/case-workspace/02_INFORMATION_ARCHITECTURE_AND_UX.md,180,UI_STANDARD,ui,E2|E6,"Before material execution, plan review must summarize: outcome and success criteria; steps and owners; autonomy level; writes/side effects; approvals and human/external waits; data, connections and recipients; expected time/cost; risk and reversibility; validation issues; diff from the previous published version.",NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-02-023,docs/product/case-workspace/02_INFORMATION_ARCHITECTURE_AND_UX.md,193,CANON,ui,E1|E6|E7,"A small safe one-step plan may combine confirmation, creation and start into one 'Zatwierdź i rozpocznij' action; the preview remains explicit — one click means low ceremony, not hidden execution.",NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-02-024,docs/product/case-workspace/02_INFORMATION_ARCHITECTURE_AND_UX.md,199,UI_STANDARD,ui,E4,Default Run view (Realizacja overview) contains: health summary; active or waiting step; consolidated attention; next action; progress by results/milestones; time and cost; state-valid controls; business timeline.,NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-02-025,docs/product/case-workspace/02_INFORMATION_ARCHITECTURE_AND_UX.md,210,UI_STANDARD,ui,E4|E6,"Realizacja controls include Start, Zaplanuj, Wstrzymaj, Wznów, Anuluj, Ponów and Zaproponuj zmianę planu according to policy and role.",NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-02-027,docs/product/case-workspace/02_INFORMATION_ARCHITECTURE_AND_UX.md,233,UI_STANDARD,ui,E4|E5,Each attention item states: what is required; why now; impact of no action; owner and deadline; Teresa's recommendation; evidence and freshness; available decisions; escalation or recovery. Governance and membership blocks are not rendered as generic errors.,NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-02-028,docs/product/case-workspace/02_INFORMATION_ARCHITECTURE_AND_UX.md,248,UI_STANDARD,ui,E4|E14,"The business timeline includes step transitions, human/external waits, approvals, deliverables, retries, pauses, replans, failures and outcome observations. Repeated technical heartbeats are aggregated; raw events and correlation IDs are contextual diagnostics.",NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-02-033,docs/product/case-workspace/02_INFORMATION_ARCHITECTURE_AND_UX.md,293,UI_STANDARD,ui,E8,The active Teresa Chat context is always explicit: 'Kontekst: [Zlecenie name] [Zmień] [Odłącz]'.,NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-02-036,docs/product/case-workspace/02_INFORMATION_ARCHITECTURE_AND_UX.md,310,UI_STANDARD,ui,E7,"Every phase must supply honest states: Empty (explains absence, offers direct-module and Teresa/Zlecenie paths); Loading (preserves structure and last confirmed state, no full-screen reset for background refresh); Stale/offline (shows timestamp, disables unsafe mutations); Error (names failed action, persistence impact, recovery, correlation reference); Blocked (identifies reason, unblock owner, required action, consequence); Partial (states exactly which results are complete, unverified or missing); Permission denied (names required role/route without leaking protected content); Conflict (shows newer version, offers review/merge rather than silent overwrite).",NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-03-001,docs/product/case-workspace/03_INTERACTION_RESPONSIVE_ACCESSIBILITY.md,11,UI_STANDARD,ui,E7|E9,"Interaction principles: Lightweight first (outcome, current state, attention and next action precede configuration); visible controls, no hidden mode changes; tabs switch places/projections while toggles only change boolean settings; every mutation states actor, target, effect and reversibility; Teresa proposes changes to a draft or creates a version-bound proposal and never edits a published plan silently; drag-and-drop is an acceleration, never the only operation; live updates preserve focus, scroll and user drafts; deep links restore Case, phase, selected step/result and return focus; destructive actions require danger semantics, named consequence and confirmation; UI never substitutes animation for a durable state receipt.",NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-03-002,docs/product/case-workspace/03_INTERACTION_RESPONSIVE_ACCESSIBILITY.md,24,UI_STANDARD,ui,E7,"The Workspace obeys one Command Row under the existing topbar. View-local controls such as 'Prosty | Ekspercki | Lista', zoom and timeline filters live inside the active view, not in another global toolbar.",NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-03-003,docs/product/case-workspace/03_INTERACTION_RESPONSIVE_ACCESSIBILITY.md,26,UI_STANDARD,ui,E7|E8,Primary navigation: My Work remains the global attention origin; Plan|Realizacja|Rezultaty are semantic tabs; browser Back restores the prior My Work filter/preview or native deliverable return point; opening Teresa later does not change the Case context silently.,NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-03-004,docs/product/case-workspace/03_INTERACTION_RESPONSIVE_ACCESSIBILITY.md,33,UI_STANDARD,ui,E7|E8,'Chat | Work' must never be implemented as a boolean toggle. Use split view on wide screens and semantic tabs on narrow screens.,NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-03-005,docs/product/case-workspace/03_INTERACTION_RESPONSIVE_ACCESSIBILITY.md,39,UI_STANDARD,ui,E2|E3|E9,"A user may add/connect plan steps by clicking '+' between steps, searching the capability palette, dragging a capability onto a valid edge, using keyboard commands 'Dodaj przed'/'Dodaj po'/'Połącz z', or asking Teresa to propose a structural diff. The UI previews the insertion location and validates typed inputs/outputs; incompatible connections remain unapplied and explain the mismatch.",NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-03-006,docs/product/case-workspace/03_INTERACTION_RESPONSIVE_ACCESSIBILITY.md,49,UI_STANDARD,ui,E2|E9,Selecting a node opens a compact drawer. 'Pełne szczegóły' changes to the expert projection with the same node selected. 'Pokaż na Flow' returns to and centers the same node.,NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-03-007,docs/product/case-workspace/03_INTERACTION_RESPONSIVE_ACCESSIBILITY.md,53,UI_STANDARD,ui,E9|E7,"Selection is neutral and uses the shared selected-state token. Crimson is reserved for Teresa brand presence and destructive semantics, never selection, normal CTA or focus.",NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-03-009,docs/product/case-workspace/03_INTERACTION_RESPONSIVE_ACCESSIBILITY.md,66,UI_STANDARD,ui,E2,"Autosave states are 'Zapisywanie', 'Zapisano', 'Błąd zapisu'. Plan lifecycle states are 'Szkic', 'Do przeglądu', 'Opublikowany', 'Wycofany'. They are rendered independently.",NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-03-010,docs/product/case-workspace/03_INTERACTION_RESPONSIVE_ACCESSIBILITY.md,72,CANON,ui,E1|E6|E7,"For a small safe one-step plan, one primary action may create and start the work; before activation the compact preview still names outcome, native module/result, Teresa's allowed action, autonomy level, data/recipient scope, and side effect/approval behavior.",NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-03-018,docs/product/case-workspace/03_INTERACTION_RESPONSIVE_ACCESSIBILITY.md,124,UI_STANDARD,ui,E7,"Wide desktop (>=1280px): Zlecenia uses table + preview; Plan may show canvas plus one inspector drawer; Realizacja may show main content plus an attention rail; Teresa may later open as a contextual right panel, never a permanent fourth column; floating panels use shared elevation, content cards remain shadowless.",NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-03-019,docs/product/case-workspace/03_INTERACTION_RESPONSIVE_ACCESSIBILITY.md,132,UI_STANDARD,ui,E7,Narrow desktop and tablet (768-1279px): one primary content region at a time; inspector and attention become drawers; 'Prosty | Ekspercki | Lista' remains visible as a segmented view control; Chat and Work later become tabs rather than compressed split view; the plan does not depend on a long fixed vertical canvas.,NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-03-020,docs/product/case-workspace/03_INTERACTION_RESPONSIVE_ACCESSIBILITY.md,140,UI_STANDARD,ui,E7,"Mobile (<768px): default Plan projection is Lista; Step Detail is full-screen; Realizacja uses a vertical timeline and sticky attention action; approvals, provide-input, pause, resume and cancel remain fully operable; complex canvas authoring may be desktop-only but every semantic edit required for ordinary work has a list/form equivalent; actions use an accessible action sheet, no swipe-only command; sticky regions must not cover focused controls or the on-screen keyboard.",NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-03-022,docs/product/case-workspace/03_INTERACTION_RESPONSIVE_ACCESSIBILITY.md,154,UI_STANDARD,ui,E7,"Accessibility target is WCAG 2.2 AA. Structure/focus: semantic landmarks and heading hierarchy; Plan|Realizacja|Rezultaty and view switchers use tablist/tab/tabpanel semantics; arrow keys move tab focus, Enter/Space activates per shared primitive contract; drawers/modals trap focus only while modal, close with supported dismiss behavior and return focus to the trigger; deep-linked content receives programmatic focus on its heading without unexpected scroll loops; all touch targets are at least 44x44 pt.",NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-03-023,docs/product/case-workspace/03_INTERACTION_RESPONSIVE_ACCESSIBILITY.md,165,UI_STANDARD,ui,E9|E7,"Canvas equivalence: every node is keyboard-focusable and announces label, type, owner and state; every edge appears in the selected node's textual 'Połączenia' section; add/connect/move/duplicate/delete have non-drag commands; the Lista projection exposes the same plan meaning and validation issues; keyboard navigation supports skip links to selected step and validation problems; zoom and pan are not prerequisites for reading or editing the plan.",NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-03-024,docs/product/case-workspace/03_INTERACTION_RESPONSIVE_ACCESSIBILITY.md,174,UI_STANDARD,ui,E7,"Status/announcements: status is text plus optional icon/color, never color alone; aria-live=polite announces meaningful progress, reconnect and approval receipt; background event streams do not repeatedly announce technical heartbeats; error/block/partial messages name the consequence and available recovery; focus remains with the user's current task after live updates.",NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-03-025,docs/product/case-workspace/03_INTERACTION_RESPONSIVE_ACCESSIBILITY.md,182,UI_STANDARD,ui,E7,"Motion, contrast and content: focus uses --c-focus, never crimson; motion uses shared --motion-fast/base/slow tokens and remains <=220ms; prefers-reduced-motion removes movement/scale and nonessential animation; light and dark modes meet contrast requirements; graphs/KPI charts provide text/table equivalents; icon-only actions have accessible names and tooltips where appropriate.",NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-03-026,docs/product/case-workspace/03_INTERACTION_RESPONSIVE_ACCESSIBILITY.md,193,UI_STANDARD,ui,E7,Feature screens compose shared components; they do not introduce a local visual language. Proposed reusable families require review and a binding entry before implementation.,NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-03-027,docs/product/case-workspace/03_INTERACTION_RESPONSIVE_ACCESSIBILITY.md,195,UI_STANDARD,ui,E7|E2|E4|E6|E10,"Component binding plan: Workspace shell (header, one Command Row, phase tabs) binds to existing My Work shell in src/components/MyWork/MyWorkHub.tsx, no new parallel shell; List/preview binds to src/components/standard/ and AgentHubShell.tsx per TRIADA; Status extends central mapping in src/constants/statusColors.ts, no local status palette; Selection/focus uses src/components/shared/selectionTokens.ts and --c-focus in src/index.css; Flow candidate is AgentPlanCanvas.tsx, requires canonical Definition binding and list equivalent before acceptance; Palette/inspector candidates are AgentWorkshopPalette.tsx and agentWorkshopCatalog.ts, entries require executor contracts; Approval reuses shared decision/approval primitives, no chat-only governance duplicate; Timeline must use the shared timeline family, raw log styling is not a new default; Deliverable link requires a shared deep-link component across owner modules.",NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-03-028,docs/product/case-workspace/03_INTERACTION_RESPONSIVE_ACCESSIBILITY.md,209,UI_STANDARD,ui,E7,"Visual rules: one colored primary action per active region; ordinary module CTA uses navy, Teresa presence may use brand crimson, destruction uses danger semantics; selection is neutral; content separation uses surfaces and spacing before borders; cards in cards are not the default; shadows are limited to floating UI and sticky elevation; Inter, flattened type hierarchy, font-semibold rather than bold headings; outline icons with consistent stroke; no gradient, glow or broad animation to signify AI.",NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-RT-031,docs/product/case-workspace/04_DOMAIN_RUNTIME_AND_STATE_MACHINES.md,228,UI_STANDARD,ui,E2|E7,UX mapping is Szkic | Do przeglądu | Opublikowany | Wycofany. Rejection is a review decision and returns the version to Draft or withdraws it; it is not a competing lifecycle state.,NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-RT-038,docs/product/case-workspace/04_DOMAIN_RUNTIME_AND_STATE_MACHINES.md,263,UI_STANDARD,ui,E4|E7,"UI Częściowo zakończone derives from explicit PARTIAL, never from warnings or node counts.",NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-RT-039,docs/product/case-workspace/04_DOMAIN_RUNTIME_AND_STATE_MACHINES.md,266,UI_STANDARD,ui,E4|E7,Normative runtime-to-UI mapping: RUNNING/active NodeRun -> 'W toku'; WAITING_HUMAN assigned to viewer -> 'Czeka na Ciebie'; WAITING_HUMAN assigned elsewhere -> 'Czeka na zespół'; WAITING_TIMER or WAITING_EVENT within plan -> 'Czeka na system'; local blocker with remaining useful work -> 'Wymaga uwagi'; critical-path blocker -> 'Zablokowane'; terminal result acceptance PARTIAL -> 'Częściowo zakończone'; Case closure record accepted -> 'Zakończone'; CANCELLED -> 'Anulowane'.,NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-GR-002,docs/product/case-workspace/05_CANONICAL_GRAPH_CAPABILITIES_AND_APIS.md,13,CANON,ui,E2,Simple View is the guided vertical workflow evolved from AgentPlanCanvas.,NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-GR-003,docs/product/case-workspace/05_CANONICAL_GRAPH_CAPABILITIES_AND_APIS.md,14,CANON,ui,E9,Expert View is a React Flow graph evolved from My Work Process Flow primitives.,NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-GR-004,docs/product/case-workspace/05_CANONICAL_GRAPH_CAPABILITIES_AND_APIS.md,15,CANON,ui,E2|E9,"List View is the mobile, keyboard and accessibility-equivalent semantic editor.",NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
