row_id,source_file,source_line,authority_level,category,epics,requirement_text,status,implementation_path,test_ref,evidence_ref,candidate_sha,actor,timestamp,supersedes_row_id
CW-DOD-A1,docs/product/case-workspace/14_COMPLETE_DOD_EPICS_ACCEPTANCE_AND_CLAUDE_PROMPT.md,219,DOD,other,E0|E14,"All E0–E14 epics are mapped to commits, tests and evidence.",NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-DOD-A2,docs/product/case-workspace/14_COMPLETE_DOD_EPICS_ACCEPTANCE_AND_CLAUDE_PROMPT.md,220,DOD,domain,E1|E2|E4|E6,"One Case, graph, Run/NodeRun, proposal/approval and event truth exists.",NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-DOD-A3,docs/product/case-workspace/14_COMPLETE_DOD_EPICS_ACCEPTANCE_AND_CLAUDE_PROMPT.md,221,DOD,domain,E1,Direct module work remains operational without Case/Teresa.,NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-DOD-A4,docs/product/case-workspace/14_COMPLETE_DOD_EPICS_ACCEPTANCE_AND_CLAUDE_PROMPT.md,222,DOD,domain,E7|E8,"Chat and My Work are projections/clients, not competing runtimes.",NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-DOD-A5,docs/product/case-workspace/14_COMPLETE_DOD_EPICS_ACCEPTANCE_AND_CLAUDE_PROMPT.md,223,DOD,domain,E10,Owning modules retain artifact identity and mutation authority.,NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-DOD-A6,docs/product/case-workspace/14_COMPLETE_DOD_EPICS_ACCEPTANCE_AND_CLAUDE_PROMPT.md,224,DOD,ui,E9,No current heavy builder is presented as completed Expert UX.,NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-DOD-A7,docs/product/case-workspace/14_COMPLETE_DOD_EPICS_ACCEPTANCE_AND_CLAUDE_PROMPT.md,225,DOD,other,E14,"No required item is hidden as `later`, `soon` or undocumented follow-up.",NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-DOD-A8,docs/product/case-workspace/14_COMPLETE_DOD_EPICS_ACCEPTANCE_AND_CLAUDE_PROMPT.md,226,DOD,other,E14,Every N/A row is literal canon out-of-scope or has exact Codex approval; Claude-internal reviewers approved no scope reduction.,NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-DOD-B1,docs/product/case-workspace/14_COMPLETE_DOD_EPICS_ACCEPTANCE_AND_CLAUDE_PROMPT.md,231,DOD,domain,E1,Case profiles and governance tiers are separate and persisted.,NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-DOD-B2,docs/product/case-workspace/14_COMPLETE_DOD_EPICS_ACCEPTANCE_AND_CLAUDE_PROMPT.md,232,DOD,domain,E1|E11,"Contracted closure, acceptance criteria, autonomy and tier history persist.",NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-DOD-B3,docs/product/case-workspace/14_COMPLETE_DOD_EPICS_ACCEPTANCE_AND_CLAUDE_PROMPT.md,233,DOD,domain,E2,Plan publication is immutable; replan produces versioned diff.,NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-DOD-B4,docs/product/case-workspace/14_COMPLETE_DOD_EPICS_ACCEPTANCE_AND_CLAUDE_PROMPT.md,234,DOD,domain,E2|E4,Every Run binds exact CasePlanVersion and graph digest.,NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-DOD-B5,docs/product/case-workspace/14_COMPLETE_DOD_EPICS_ACCEPTANCE_AND_CLAUDE_PROMPT.md,235,DOD,domain,E4|E5|E6|E10,"NodeRun attempts, waits, approvals, events and artifact links read back.",NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-DOD-B6,docs/product/case-workspace/14_COMPLETE_DOD_EPICS_ACCEPTANCE_AND_CLAUDE_PROMPT.md,236,DOD,domain,E1|E4|E6,"Idempotency prevents duplicate Case, Run, decision and module effects.",NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-DOD-B7,docs/product/case-workspace/14_COMPLETE_DOD_EPICS_ACCEPTANCE_AND_CLAUDE_PROMPT.md,237,DOD,other,E13,Fresh migration and rerun are safe; existing-data rehearsal is reconciled.,NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-DOD-B8,docs/product/case-workspace/14_COMPLETE_DOD_EPICS_ACCEPTANCE_AND_CLAUDE_PROMPT.md,238,DOD,domain,E4|E5,Restart preserves all active/waiting/blocked state.,NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-DOD-C1,docs/product/case-workspace/14_COMPLETE_DOD_EPICS_ACCEPTANCE_AND_CLAUDE_PROMPT.md,242,DOD,api,E3,Capability Registry is server-driven and versioned.,NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-DOD-C2,docs/product/case-workspace/14_COMPLETE_DOD_EPICS_ACCEPTANCE_AND_CLAUDE_PROMPT.md,243,DOD,api,E3,Internal/MCP/API/connector/agent providers use typed adapters.,NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-DOD-C3,docs/product/case-workspace/14_COMPLETE_DOD_EPICS_ACCEPTANCE_AND_CLAUDE_PROMPT.md,244,DOD,security,E3,"Secrets never enter graph JSON, ordinary logs or client state.",NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-DOD-C4,docs/product/case-workspace/14_COMPLETE_DOD_EPICS_ACCEPTANCE_AND_CLAUDE_PROMPT.md,245,DOD,api,E3|E8,Human and Teresa reach identical owning command validation/readback.,NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-DOD-C5,docs/product/case-workspace/14_COMPLETE_DOD_EPICS_ACCEPTANCE_AND_CLAUDE_PROMPT.md,246,DOD,event,E5,"Timer, human and callback waits survive long durations and races.",NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-DOD-C6,docs/product/case-workspace/14_COMPLETE_DOD_EPICS_ACCEPTANCE_AND_CLAUDE_PROMPT.md,247,DOD,domain,E9,"Branch, join, timeout, error and compensation semantics are deterministic.",NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-DOD-C7,docs/product/case-workspace/14_COMPLETE_DOD_EPICS_ACCEPTANCE_AND_CLAUDE_PROMPT.md,248,DOD,event,E4|E5,Retry/replay cannot repeat an already committed external effect.,NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-DOD-D1,docs/product/case-workspace/14_COMPLETE_DOD_EPICS_ACCEPTANCE_AND_CLAUDE_PROMPT.md,252,DOD,security,E6,"`ASK_EACH_ACTION`, `ASK_MATERIAL_ACTIONS` and `EXECUTE_APPROVED_PLAN` are visible and enforced.",NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-DOD-D2,docs/product/case-workspace/14_COMPLETE_DOD_EPICS_ACCEPTANCE_AND_CLAUDE_PROMPT.md,254,DOD,security,E6,Organization maximum autonomy is enforced server-side.,NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-DOD-D3,docs/product/case-workspace/14_COMPLETE_DOD_EPICS_ACCEPTANCE_AND_CLAUDE_PROMPT.md,255,DOD,security,E6,A2 requires explicit control or an already published plan policy.,NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-DOD-D4,docs/product/case-workspace/14_COMPLETE_DOD_EPICS_ACCEPTANCE_AND_CLAUDE_PROMPT.md,256,DOD,security,E6,A3/A4 and material actions use exact explicit approval and assurance.,NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-DOD-D5,docs/product/case-workspace/14_COMPLETE_DOD_EPICS_ACCEPTANCE_AND_CLAUDE_PROMPT.md,257,DOD,security,E6,Tenant/project/membership/object ACL/delegation are checked and rechecked.,NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-DOD-D6,docs/product/case-workspace/14_COMPLETE_DOD_EPICS_ACCEPTANCE_AND_CLAUDE_PROMPT.md,258,DOD,security,E5|E6,"Swapped IDs, revoked membership and forged/replayed callbacks fail closed.",NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-DOD-D7,docs/product/case-workspace/14_COMPLETE_DOD_EPICS_ACCEPTANCE_AND_CLAUDE_PROMPT.md,259,DOD,security,E6,Approval binds exact proposal/version/digest/target/role/policy/expiry.,NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-DOD-D8,docs/product/case-workspace/14_COMPLETE_DOD_EPICS_ACCEPTANCE_AND_CLAUDE_PROMPT.md,260,DOD,security,E6,Challenger rules are proportional and proven on material flows.,NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-DOD-E1,docs/product/case-workspace/14_COMPLETE_DOD_EPICS_ACCEPTANCE_AND_CLAUDE_PROMPT.md,264,DOD,ui,E7,"In five seconds a user can identify outcome, state, attention and next action.",NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-DOD-E2,docs/product/case-workspace/14_COMPLETE_DOD_EPICS_ACCEPTANCE_AND_CLAUDE_PROMPT.md,265,DOD,ui,E1|E7,A LIGHT task has no project theatre or mandatory technical graph.,NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-DOD-E3,docs/product/case-workspace/14_COMPLETE_DOD_EPICS_ACCEPTANCE_AND_CLAUDE_PROMPT.md,266,DOD,ui,E2,"Simple, Expert and List preserve the same semantic graph and selection.",NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-DOD-E4,docs/product/case-workspace/14_COMPLETE_DOD_EPICS_ACCEPTANCE_AND_CLAUDE_PROMPT.md,267,DOD,ui,E7,"Contextual `+`, palette, drawer and details work without permanent walls.",NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-DOD-E5,docs/product/case-workspace/14_COMPLETE_DOD_EPICS_ACCEPTANCE_AND_CLAUDE_PROMPT.md,268,DOD,ui,E7,"Plan, execution and results deep links restore phase, selection and focus.",NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-DOD-E6,docs/product/case-workspace/14_COMPLETE_DOD_EPICS_ACCEPTANCE_AND_CLAUDE_PROMPT.md,269,DOD,ui,E5|E7,Human/external waits never look like infinite AI computation.,NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-DOD-E7,docs/product/case-workspace/14_COMPLETE_DOD_EPICS_ACCEPTANCE_AND_CLAUDE_PROMPT.md,270,DOD,ui,E7,Errors explain impact and offer a safe recovery action.,NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-DOD-E8,docs/product/case-workspace/14_COMPLETE_DOD_EPICS_ACCEPTANCE_AND_CLAUDE_PROMPT.md,271,DOD,ui,E7,Polish copy uses `Zlecenie` and names Teresa/system/human responsibility.,NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-DOD-E9,docs/product/case-workspace/14_COMPLETE_DOD_EPICS_ACCEPTANCE_AND_CLAUDE_PROMPT.md,272,DOD,ui,E7|E14,"`PARTIAL`, `UNKNOWN`, `BLOCKED`, `WAITING` and `EVIDENCE_MISSING` remain literal.",NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-DOD-E10,docs/product/case-workspace/14_COMPLETE_DOD_EPICS_ACCEPTANCE_AND_CLAUDE_PROMPT.md,273,DOD,ui,E10,Native results open in owning modules and return to Case context.,NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-DOD-E11,docs/product/case-workspace/14_COMPLETE_DOD_EPICS_ACCEPTANCE_AND_CLAUDE_PROMPT.md,274,DOD,ui,E7,"The Polish dictionary from document 12 is used; copy snapshots, pseudo-locale and 200% zoom truncation checks pass.",NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-DOD-E12,docs/product/case-workspace/14_COMPLETE_DOD_EPICS_ACCEPTANCE_AND_CLAUDE_PROMPT.md,276,DOD,test,E7|E14,"At least five representative internal non-authors receive an uncoached five-second view of one frozen initial-viewport fixture; at least four of five correctly identify outcome, current state, required attention and next action. Tester role, fixture/version, questions, answers, timing, errors and observer are recorded. Missing qualified testers or evidence is `EVIDENCE_MISSING`; owner review is not a substitute.",NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-DOD-F1,docs/product/case-workspace/14_COMPLETE_DOD_EPICS_ACCEPTANCE_AND_CLAUDE_PROMPT.md,285,DOD,ui,E7,"Zlecenia composes `StandardModuleBar`, `StandardTable` and `StandardPreview` from `src/components/standard/*`.",NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-DOD-F2,docs/product/case-workspace/14_COMPLETE_DOD_EPICS_ACCEPTANCE_AND_CLAUDE_PROMPT.md,287,DOD,ui,E7,"TRIADA checklist is completed 100%, item by item, with evidence or valid N/A.",NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-DOD-F3,docs/product/case-workspace/14_COMPLETE_DOD_EPICS_ACCEPTANCE_AND_CLAUDE_PROMPT.md,288,DOD,ui,E7,"Menu 1/2/3, table, settings, kebab, preview and actions follow canon.",NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-DOD-F4,docs/product/case-workspace/14_COMPLETE_DOD_EPICS_ACCEPTANCE_AND_CLAUDE_PROMPT.md,289,DOD,ui,E7,"Hairlines, density, spacing, typography and icon sizes use shared tokens.",NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-DOD-F5,docs/product/case-workspace/14_COMPLETE_DOD_EPICS_ACCEPTANCE_AND_CLAUDE_PROMPT.md,290,DOD,ui,E7,Crimson is used only for permitted critical/destructive semantics.,NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-DOD-F6,docs/product/case-workspace/14_COMPLETE_DOD_EPICS_ACCEPTANCE_AND_CLAUDE_PROMPT.md,291,DOD,ui,E7,Active state is neutral and focus is blue `--c-focus`.,NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-DOD-F7,docs/product/case-workspace/14_COMPLETE_DOD_EPICS_ACCEPTANCE_AND_CLAUDE_PROMPT.md,292,DOD,ui,E7,"No bespoke local table, preview, color system or AI decoration exists.",NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-DOD-F8,docs/product/case-workspace/14_COMPLETE_DOD_EPICS_ACCEPTANCE_AND_CLAUDE_PROMPT.md,293,DOD,ui,E7,Dark and light modes both pass visual review.,NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-DOD-F9,docs/product/case-workspace/14_COMPLETE_DOD_EPICS_ACCEPTANCE_AND_CLAUDE_PROMPT.md,294,DOD,ui,E7,W2-V0 prototype revision and external Piotr preliminary approval are recorded before the first production UI implementation commit.,NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-DOD-F10,docs/product/case-workspace/14_COMPLETE_DOD_EPICS_ACCEPTANCE_AND_CLAUDE_PROMPT.md,296,DOD,ui,E7,"Zlecenia is SPEC-L and its reviewed capabilities, preview and row-action descriptors govern desktop and mobile behavior.",NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-DOD-F11,docs/product/case-workspace/14_COMPLETE_DOD_EPICS_ACCEPTANCE_AND_CLAUDE_PROMPT.md,298,DOD,ui,E7|E10,"Full Case uses the existing SPEC-A Archetype C — Record, class L artifact shell (not a dashboard or ModuleHub); phases occupy Menu 3 and the shared `ArtifactRightPanel` is contextual.",NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-DOD-F12,docs/product/case-workspace/14_COMPLETE_DOD_EPICS_ACCEPTANCE_AND_CLAUDE_PROMPT.md,300,DOD,ui,E7,"Canonical routes, redirects, deep-link return and focus restoration pass.",NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-DOD-G1,docs/product/case-workspace/14_COMPLETE_DOD_EPICS_ACCEPTANCE_AND_CLAUDE_PROMPT.md,304,DOD,ui,E10,Applicable object screens follow SPEC-A shell and archetype.,NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-DOD-G2,docs/product/case-workspace/14_COMPLETE_DOD_EPICS_ACCEPTANCE_AND_CLAUDE_PROMPT.md,305,DOD,ui,E10,"`ArtifactRightPanel`, shared menus, tokens and native editor are reused.",NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-DOD-G3,docs/product/case-workspace/14_COMPLETE_DOD_EPICS_ACCEPTANCE_AND_CLAUDE_PROMPT.md,306,DOD,ui,E10,"Deliverables are readable, editable and visually correct after cold reopen.",NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-DOD-G4,docs/product/case-workspace/14_COMPLETE_DOD_EPICS_ACCEPTANCE_AND_CLAUDE_PROMPT.md,307,DOD,ui,E10,DOCX/PPTX/XLS open natively and share the accepted facts digest.,NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-DOD-G5,docs/product/case-workspace/14_COMPLETE_DOD_EPICS_ACCEPTANCE_AND_CLAUDE_PROMPT.md,308,DOD,ui,E10,Required artifact checklist and render evidence pass before owner review.,NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-DOD-H1,docs/product/case-workspace/14_COMPLETE_DOD_EPICS_ACCEPTANCE_AND_CLAUDE_PROMPT.md,312,DOD,ui,E7|E14,"Viewports 320, 375, 430, 768, 1024, 1440 and 1920 pass.",NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
CW-DOD-H2,docs/product/case-workspace/14_COMPLETE_DOD_EPICS_ACCEPTANCE_AND_CLAUDE_PROMPT.md,313,DOD,ui,E7|E14,200% zoom retains content and every required action.,NOT_IMPLEMENTED,,,,80d75f24ce01751639e572226f4e52b30503cd22,claude-coordinator,2026-08-09T20:05:00+02:00,
